date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope
2022-05-31,4.4,3.35,4.65,4.65,1.0500000000000005,6.06,7.0,6.52,5.96,-1.6599999999999993,2.5999999999999996,1.04
2022-06-01,4.4,3.35,4.65,4.65,1.0500000000000005,6.02,7.11,6.3,6.0,-1.6199999999999992,2.71,1.1100000000000003
2022-06-02,4.4,3.35,4.65,4.65,1.0500000000000005,5.99,6.84,6.47,5.95,-1.5899999999999999,2.4399999999999995,0.8899999999999997
2022-06-03,4.4,3.35,4.65,4.65,1.0500000000000005,6.07,7.22,6.65,5.88,-1.67,2.8199999999999994,1.3399999999999999
2022-06-04,4.4,3.35,4.65,4.65,1.0500000000000005,5.96,6.68,6.33,5.92,-1.5599999999999996,2.2799999999999994,0.7599999999999998
2022-06-05,4.4,3.35,4.65,4.65,1.0500000000000005,6.07,6.56,6.68,5.99,-1.67,2.1599999999999993,0.5699999999999994
2022-06-06,4.4,3.35,4.65,4.65,1.0500000000000005,5.93,6.73,6.74,6.01,-1.5299999999999994,2.33,0.7200000000000006
2022-06-07,4.4,3.35,4.65,4.65,1.0500000000000005,6.0,6.71,6.56,5.91,-1.5999999999999996,2.3099999999999996,0.7999999999999998
2022-06-08,4.9,3.35,5.15,5.15,1.5500000000000005,5.79,7.06,6.57,5.98,-0.8899999999999997,2.1599999999999993,1.0799999999999992
2022-06-09,4.9,3.35,5.15,5.15,1.5500000000000005,5.99,6.64,6.53,5.82,-1.0899999999999999,1.7399999999999993,0.8199999999999994
2022-06-10,4.9,3.35,5.15,5.15,1.5500000000000005,6.23,6.56,6.43,5.91,-1.33,1.6599999999999993,0.6499999999999995
2022-06-11,4.9,3.35,5.15,5.15,1.5500000000000005,6.13,6.75,6.4,6.05,-1.2299999999999995,1.8499999999999996,0.7000000000000002
2022-06-12,4.9,3.35,5.15,5.15,1.5500000000000005,6.07,6.83,6.64,6.14,-1.17,1.9299999999999997,0.6900000000000004
2022-06-13,4.9,3.35,5.15,5.15,1.5500000000000005,6.22,6.65,6.74,5.98,-1.3199999999999994,1.75,0.6699999999999999
2022-06-14,4.9,3.35,5.15,5.15,1.5500000000000005,6.05,6.5,6.53,5.88,-1.1499999999999995,1.5999999999999996,0.6200000000000001
2022-06-15,4.9,3.35,5.15,5.15,1.5500000000000005,6.08,6.91,6.3,5.95,-1.1799999999999997,2.01,0.96
2022-06-16,4.9,3.35,5.15,5.15,1.5500000000000005,6.11,6.72,6.64,5.98,-1.21,1.8199999999999994,0.7399999999999993
2022-06-17,4.9,3.35,5.15,5.15,1.5500000000000005,6.03,6.71,6.4,5.86,-1.13,1.8099999999999996,0.8499999999999996
2022-06-18,4.9,3.35,5.15,5.15,1.5500000000000005,6.07,6.75,6.53,5.92,-1.17,1.8499999999999996,0.8300000000000001
2022-06-19,4.9,3.35,5.15,5.15,1.5500000000000005,5.97,6.91,6.51,5.84,-1.0699999999999994,2.01,1.0700000000000003
2022-06-20,4.9,3.35,5.15,5.15,1.5500000000000005,6.07,6.72,6.55,6.08,-1.17,1.8199999999999994,0.6399999999999997
2022-06-21,4.9,3.35,5.15,5.15,1.5500000000000005,6.0,6.79,6.41,5.93,-1.0999999999999996,1.8899999999999997,0.8600000000000003
2022-06-22,4.9,3.35,5.15,5.15,1.5500000000000005,6.06,6.52,6.57,5.96,-1.1599999999999993,1.6199999999999992,0.5599999999999996
2022-06-23,4.9,3.35,5.15,5.15,1.5500000000000005,6.0,6.91,6.59,6.07,-1.0999999999999996,2.01,0.8399999999999999
2022-06-24,4.9,3.35,5.15,5.15,1.5500000000000005,5.9,6.77,6.56,5.86,-1.0,1.8699999999999992,0.9099999999999993
2022-06-25,4.9,3.35,5.15,5.15,1.5500000000000005,6.1,7.1,6.55,5.99,-1.1999999999999993,2.1999999999999993,1.1099999999999994
2022-06-26,4.9,3.35,5.15,5.15,1.5500000000000005,6.01,6.64,6.33,5.89,-1.1099999999999994,1.7399999999999993,0.75
2022-06-27,4.9,3.35,5.15,5.15,1.5500000000000005,5.86,7.01,6.54,5.92,-0.96,2.1099999999999994,1.0899999999999999
2022-06-28,4.9,3.35,5.15,5.15,1.5500000000000005,6.09,6.58,6.46,5.96,-1.1899999999999995,1.6799999999999997,0.6200000000000001
2022-06-29,4.9,3.35,5.15,5.15,1.5500000000000005,6.1,6.83,6.58,5.96,-1.1999999999999993,1.9299999999999997,0.8700000000000001
2022-06-30,4.9,3.35,5.15,5.15,1.5500000000000005,6.04,6.78,6.43,5.95,-1.1399999999999997,1.88,0.8300000000000001
2022-07-01,4.9,3.35,5.15,5.15,1.5500000000000005,5.89,6.76,6.49,6.15,-0.9899999999999993,1.8599999999999994,0.6099999999999994
2022-07-02,4.9,3.35,5.15,5.15,1.5500000000000005,6.0,6.54,6.53,5.99,-1.0999999999999996,1.6399999999999997,0.5499999999999998
2022-07-03,4.9,3.35,5.15,5.15,1.5500000000000005,6.17,6.66,6.36,6.02,-1.2699999999999996,1.7599999999999998,0.6400000000000006
2022-07-04,4.9,3.35,5.15,5.15,1.5500000000000005,5.86,6.68,6.52,5.94,-0.96,1.7799999999999994,0.7399999999999993
2022-07-05,4.9,3.35,5.15,5.15,1.5500000000000005,6.07,6.65,6.52,5.95,-1.17,1.75,0.7000000000000002
2022-07-06,4.9,3.35,5.15,5.15,1.5500000000000005,6.01,6.76,6.6,6.02,-1.1099999999999994,1.8599999999999994,0.7400000000000002
2022-07-07,4.9,3.35,5.15,5.15,1.5500000000000005,6.04,6.82,6.36,5.95,-1.1399999999999997,1.92,0.8700000000000001
2022-07-08,4.9,3.35,5.15,5.15,1.5500000000000005,6.05,6.86,6.47,5.9,-1.1499999999999995,1.96,0.96
2022-07-09,4.9,3.35,5.15,5.15,1.5500000000000005,5.94,6.83,6.67,5.92,-1.04,1.9299999999999997,0.9100000000000001
2022-07-10,4.9,3.35,5.15,5.15,1.5500000000000005,6.09,6.77,6.54,5.93,-1.1899999999999995,1.8699999999999992,0.8399999999999999
2022-07-11,4.9,3.35,5.15,5.15,1.5500000000000005,6.07,6.8,6.82,5.88,-1.17,1.8999999999999995,0.9199999999999999
2022-07-12,4.9,3.35,5.15,5.15,1.5500000000000005,6.05,6.67,6.45,5.95,-1.1499999999999995,1.7699999999999996,0.7199999999999998
2022-07-13,4.9,3.35,5.15,5.15,1.5500000000000005,6.01,7.19,6.53,5.86,-1.1099999999999994,2.29,1.33
2022-07-14,4.9,3.35,5.15,5.15,1.5500000000000005,6.03,6.44,6.54,5.95,-1.13,1.54,0.4900000000000002
2022-07-15,4.9,3.35,5.15,5.15,1.5500000000000005,6.08,6.9,6.49,5.94,-1.1799999999999997,2.0,0.96
2022-07-16,4.9,3.35,5.15,5.15,1.5500000000000005,5.92,6.58,6.59,5.85,-1.0199999999999996,1.6799999999999997,0.7300000000000004
2022-07-17,4.9,3.35,5.15,5.15,1.5500000000000005,5.96,6.6,6.62,6.09,-1.0599999999999996,1.6999999999999993,0.5099999999999998
2022-07-18,4.9,3.35,5.15,5.15,1.5500000000000005,5.87,6.47,6.54,5.95,-0.9699999999999998,1.5699999999999994,0.5199999999999996
2022-07-19,4.9,3.35,5.15,5.15,1.5500000000000005,6.02,6.68,6.53,5.98,-1.1199999999999992,1.7799999999999994,0.6999999999999993
2022-07-20,4.9,3.35,5.15,5.15,1.5500000000000005,6.1,6.46,6.51,5.97,-1.1999999999999993,1.5599999999999996,0.4900000000000002
2022-07-21,4.9,3.35,5.15,5.15,1.5500000000000005,5.91,7.01,6.47,5.95,-1.0099999999999998,2.1099999999999994,1.0599999999999996
2022-07-22,4.9,3.35,5.15,5.15,1.5500000000000005,6.06,6.66,6.33,5.92,-1.1599999999999993,1.7599999999999998,0.7400000000000002
2022-07-23,4.9,3.35,5.15,5.15,1.5500000000000005,6.1,6.7,6.45,6.02,-1.1999999999999993,1.7999999999999998,0.6800000000000006
2022-07-24,4.9,3.35,5.15,5.15,1.5500000000000005,5.97,6.67,6.57,6.01,-1.0699999999999994,1.7699999999999996,0.6600000000000001
2022-07-25,4.9,3.35,5.15,5.15,1.5500000000000005,6.24,6.87,6.69,5.91,-1.3399999999999999,1.9699999999999998,0.96
2022-07-26,4.9,3.35,5.15,5.15,1.5500000000000005,5.9,6.76,6.56,5.86,-1.0,1.8599999999999994,0.8999999999999995
2022-07-27,4.9,3.35,5.15,5.15,1.5500000000000005,5.98,6.81,6.59,5.99,-1.08,1.9099999999999993,0.8199999999999994
2022-07-28,4.9,3.35,5.15,5.15,1.5500000000000005,6.03,6.67,6.49,5.85,-1.13,1.7699999999999996,0.8200000000000003
2022-07-29,4.9,3.35,5.15,5.15,1.5500000000000005,6.18,6.75,6.52,5.88,-1.2799999999999994,1.8499999999999996,0.8700000000000001
2022-07-30,4.9,3.35,5.15,5.15,1.5500000000000005,6.29,6.59,6.5,5.98,-1.3899999999999997,1.6899999999999995,0.6099999999999994
2022-07-31,4.9,3.35,5.15,5.15,1.5500000000000005,6.06,6.89,6.77,5.99,-1.1599999999999993,1.9899999999999993,0.8999999999999995
2022-08-01,4.9,3.35,5.15,5.15,1.5500000000000005,5.89,6.71,6.59,6.12,-0.9899999999999993,1.8099999999999996,0.5899999999999999
2022-08-02,4.9,3.35,5.15,5.15,1.5500000000000005,5.86,6.93,6.57,6.02,-0.96,2.0299999999999994,0.9100000000000001
2022-08-03,4.9,3.35,5.15,5.15,1.5500000000000005,5.99,6.62,6.64,6.0,-1.0899999999999999,1.7199999999999998,0.6200000000000001
2022-08-04,4.9,3.35,5.15,5.15,1.5500000000000005,6.1,6.75,6.48,5.83,-1.1999999999999993,1.8499999999999996,0.9199999999999999
2022-08-05,5.4,3.35,5.65,5.65,2.0500000000000003,6.08,6.81,6.43,5.91,-0.6799999999999997,1.4099999999999993,0.8999999999999995
2022-08-06,5.4,3.35,5.65,5.65,2.0500000000000003,5.95,6.53,6.45,5.86,-0.5499999999999998,1.13,0.6699999999999999
2022-08-07,5.4,3.35,5.65,5.65,2.0500000000000003,5.96,6.64,6.35,6.11,-0.5599999999999996,1.2399999999999993,0.5299999999999994
2022-08-08,5.4,3.35,5.65,5.65,2.0500000000000003,6.13,6.63,6.58,5.98,-0.7299999999999995,1.2299999999999995,0.6499999999999995
2022-08-09,5.4,3.35,5.65,5.65,2.0500000000000003,6.12,6.63,6.68,5.91,-0.7199999999999998,1.2299999999999995,0.7199999999999998
2022-08-10,5.4,3.35,5.65,5.65,2.0500000000000003,5.87,6.86,6.7,6.16,-0.46999999999999975,1.46,0.7000000000000002
2022-08-11,5.4,3.35,5.65,5.65,2.0500000000000003,5.88,6.85,6.5,6.01,-0.47999999999999954,1.4499999999999993,0.8399999999999999
2022-08-12,5.4,3.35,5.65,5.65,2.0500000000000003,5.85,6.56,6.46,5.96,-0.4499999999999993,1.1599999999999993,0.5999999999999996
2022-08-13,5.4,3.35,5.65,5.65,2.0500000000000003,5.94,6.85,6.67,6.0,-0.54,1.4499999999999993,0.8499999999999996
2022-08-14,5.4,3.35,5.65,5.65,2.0500000000000003,6.16,6.81,6.4,6.06,-0.7599999999999998,1.4099999999999993,0.75
2022-08-15,5.4,3.35,5.65,5.65,2.0500000000000003,5.94,6.89,6.74,5.99,-0.54,1.4899999999999993,0.8999999999999995
2022-08-16,5.4,3.35,5.65,5.65,2.0500000000000003,5.85,6.61,6.71,5.94,-0.4499999999999993,1.21,0.6699999999999999
2022-08-17,5.4,3.35,5.65,5.65,2.0500000000000003,6.01,6.86,6.63,5.97,-0.6099999999999994,1.46,0.8900000000000006
2022-08-18,5.4,3.35,5.65,5.65,2.0500000000000003,5.98,6.7,6.65,5.99,-0.5800000000000001,1.2999999999999998,0.71
2022-08-19,5.4,3.35,5.65,5.65,2.0500000000000003,5.97,6.91,6.53,5.88,-0.5699999999999994,1.5099999999999998,1.0300000000000002
2022-08-20,5.4,3.35,5.65,5.65,2.0500000000000003,5.92,6.6,6.52,6.05,-0.5199999999999996,1.1999999999999993,0.5499999999999998
2022-08-21,5.4,3.35,5.65,5.65,2.0500000000000003,5.92,6.78,6.47,5.93,-0.5199999999999996,1.38,0.8500000000000005
2022-08-22,5.4,3.35,5.65,5.65,2.0500000000000003,5.85,6.72,6.53,5.99,-0.4499999999999993,1.3199999999999994,0.7299999999999995
2022-08-23,5.4,3.35,5.65,5.65,2.0500000000000003,6.02,6.57,6.68,5.97,-0.6199999999999992,1.17,0.6000000000000005
2022-08-24,5.4,3.35,5.65,5.65,2.0500000000000003,6.02,6.75,6.49,5.97,-0.6199999999999992,1.3499999999999996,0.7800000000000002
2022-08-25,5.4,3.35,5.65,5.65,2.0500000000000003,6.05,6.49,6.49,5.93,-0.6499999999999995,1.0899999999999999,0.5600000000000005
2022-08-26,5.4,3.35,5.65,5.65,2.0500000000000003,6.03,6.93,6.46,5.91,-0.6299999999999999,1.5299999999999994,1.0199999999999996
2022-08-27,5.4,3.35,5.65,5.65,2.0500000000000003,5.95,6.63,6.51,6.01,-0.5499999999999998,1.2299999999999995,0.6200000000000001
2022-08-28,5.4,3.35,5.65,5.65,2.0500000000000003,5.89,6.81,6.35,5.91,-0.4899999999999993,1.4099999999999993,0.8999999999999995
2022-08-29,5.4,3.35,5.65,5.65,2.0500000000000003,5.97,7.0,6.52,5.77,-0.5699999999999994,1.5999999999999996,1.2300000000000004
2022-08-30,5.4,3.35,5.65,5.65,2.0500000000000003,5.8,6.76,6.62,5.98,-0.39999999999999947,1.3599999999999994,0.7799999999999994
2022-08-31,5.4,3.35,5.65,5.65,2.0500000000000003,6.02,6.92,6.49,6.02,-0.6199999999999992,1.5199999999999996,0.9000000000000004
2022-09-01,5.4,3.35,5.65,5.65,2.0500000000000003,5.84,6.61,6.33,5.93,-0.4399999999999995,1.21,0.6800000000000006
2022-09-02,5.4,3.35,5.65,5.65,2.0500000000000003,6.0,6.77,6.56,5.88,-0.5999999999999996,1.3699999999999992,0.8899999999999997
2022-09-03,5.4,3.35,5.65,5.65,2.0500000000000003,5.98,6.53,6.71,5.93,-0.5800000000000001,1.13,0.6000000000000005
2022-09-04,5.4,3.35,5.65,5.65,2.0500000000000003,5.95,6.99,6.4,5.86,-0.5499999999999998,1.5899999999999999,1.13
2022-09-05,5.4,3.35,5.65,5.65,2.0500000000000003,5.89,6.74,6.6,6.01,-0.4899999999999993,1.3399999999999999,0.7300000000000004
2022-09-06,5.4,3.35,5.65,5.65,2.0500000000000003,6.26,6.41,6.62,5.91,-0.8599999999999994,1.0099999999999998,0.5
2022-09-07,5.4,3.35,5.65,5.65,2.0500000000000003,5.94,6.66,6.44,6.08,-0.54,1.2599999999999998,0.5800000000000001
2022-09-08,5.4,3.35,5.65,5.65,2.0500000000000003,6.08,6.75,6.71,5.83,-0.6799999999999997,1.3499999999999996,0.9199999999999999
2022-09-09,5.4,3.35,5.65,5.65,2.0500000000000003,5.87,6.42,6.47,5.96,-0.46999999999999975,1.0199999999999996,0.45999999999999996
2022-09-10,5.4,3.35,5.65,5.65,2.0500000000000003,6.01,6.77,6.38,6.01,-0.6099999999999994,1.3699999999999992,0.7599999999999998
2022-09-11,5.4,3.35,5.65,5.65,2.0500000000000003,6.02,6.86,6.32,5.97,-0.6199999999999992,1.46,0.8900000000000006
2022-09-12,5.4,3.35,5.65,5.65,2.0500000000000003,5.88,6.69,6.61,5.96,-0.47999999999999954,1.29,0.7300000000000004
2022-09-13,5.4,3.35,5.65,5.65,2.0500000000000003,5.91,6.75,6.37,6.04,-0.5099999999999998,1.3499999999999996,0.71
2022-09-14,5.4,3.35,5.65,5.65,2.0500000000000003,5.98,6.92,6.49,5.91,-0.5800000000000001,1.5199999999999996,1.0099999999999998
2022-09-15,5.4,3.35,5.65,5.65,2.0500000000000003,5.92,6.88,6.46,6.0,-0.5199999999999996,1.4799999999999995,0.8799999999999999
2022-09-16,5.4,3.35,5.65,5.65,2.0500000000000003,5.96,6.45,6.48,5.86,-0.5599999999999996,1.0499999999999998,0.5899999999999999
2022-09-17,5.4,3.35,5.65,5.65,2.0500000000000003,6.0,6.57,6.66,5.94,-0.5999999999999996,1.17,0.6299999999999999
2022-09-18,5.4,3.35,5.65,5.65,2.0500000000000003,5.98,6.85,6.67,5.95,-0.5800000000000001,1.4499999999999993,0.8999999999999995
2022-09-19,5.4,3.35,5.65,5.65,2.0500000000000003,5.92,6.48,6.47,5.9,-0.5199999999999996,1.08,0.5800000000000001
2022-09-20,5.4,3.35,5.65,5.65,2.0500000000000003,6.01,6.7,6.63,5.9,-0.6099999999999994,1.2999999999999998,0.7999999999999998
2022-09-21,5.4,3.35,5.65,5.65,2.0500000000000003,5.99,6.93,6.59,5.95,-0.5899999999999999,1.5299999999999994,0.9799999999999995
2022-09-22,5.4,3.35,5.65,5.65,2.0500000000000003,5.94,6.66,6.45,5.91,-0.54,1.2599999999999998,0.75
2022-09-23,5.4,3.35,5.65,5.65,2.0500000000000003,6.08,6.72,6.39,6.09,-0.6799999999999997,1.3199999999999994,0.6299999999999999
2022-09-24,5.4,3.35,5.65,5.65,2.0500000000000003,6.03,6.54,6.5,5.96,-0.6299999999999999,1.1399999999999997,0.5800000000000001
2022-09-25,5.4,3.35,5.65,5.65,2.0500000000000003,6.17,6.58,6.67,6.06,-0.7699999999999996,1.1799999999999997,0.5200000000000005
2022-09-26,5.4,3.35,5.65,5.65,2.0500000000000003,5.94,6.71,6.43,5.93,-0.54,1.3099999999999996,0.7800000000000002
2022-09-27,5.4,3.35,5.65,5.65,2.0500000000000003,6.0,6.85,6.68,5.89,-0.5999999999999996,1.4499999999999993,0.96
2022-09-28,5.4,3.35,5.65,5.65,2.0500000000000003,5.8,6.75,6.59,5.97,-0.39999999999999947,1.3499999999999996,0.7800000000000002
2022-09-29,5.4,3.35,5.65,5.65,2.0500000000000003,5.97,6.77,6.73,5.98,-0.5699999999999994,1.3699999999999992,0.7899999999999991
2022-09-30,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,6.67,6.53,6.08,-0.05999999999999961,0.7699999999999996,0.5899999999999999
2022-10-01,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.75,6.49,6.04,-0.08000000000000007,0.8499999999999996,0.71
2022-10-02,5.9,3.35,6.15,6.15,2.5500000000000003,6.2,6.82,6.56,5.95,-0.2999999999999998,0.9199999999999999,0.8700000000000001
2022-10-03,5.9,3.35,6.15,6.15,2.5500000000000003,5.76,6.86,6.57,5.98,0.14000000000000057,0.96,0.8799999999999999
2022-10-04,5.9,3.35,6.15,6.15,2.5500000000000003,5.93,6.69,6.5,6.03,-0.02999999999999936,0.79,0.6600000000000001
2022-10-05,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,7.06,6.6,5.85,-0.05999999999999961,1.1599999999999993,1.21
2022-10-06,5.9,3.35,6.15,6.15,2.5500000000000003,5.99,6.65,6.29,6.08,-0.08999999999999986,0.75,0.5700000000000003
2022-10-07,5.9,3.35,6.15,6.15,2.5500000000000003,6.07,6.83,6.57,5.84,-0.16999999999999993,0.9299999999999997,0.9900000000000002
2022-10-08,5.9,3.35,6.15,6.15,2.5500000000000003,5.95,6.88,6.42,5.75,-0.04999999999999982,0.9799999999999995,1.13
2022-10-09,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.73,6.57,6.01,-0.08000000000000007,0.8300000000000001,0.7200000000000006
2022-10-10,5.9,3.35,6.15,6.15,2.5500000000000003,6.06,6.79,6.69,5.83,-0.15999999999999925,0.8899999999999997,0.96
2022-10-11,5.9,3.35,6.15,6.15,2.5500000000000003,6.05,6.84,6.4,5.83,-0.14999999999999947,0.9399999999999995,1.0099999999999998
2022-10-12,5.9,3.35,6.15,6.15,2.5500000000000003,5.93,6.65,6.64,5.9,-0.02999999999999936,0.75,0.75
2022-10-13,5.9,3.35,6.15,6.15,2.5500000000000003,5.91,6.66,6.68,5.95,-0.009999999999999787,0.7599999999999998,0.71
2022-10-14,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.73,6.71,5.89,-0.08000000000000007,0.8300000000000001,0.8400000000000007
2022-10-15,5.9,3.35,6.15,6.15,2.5500000000000003,6.13,6.78,6.53,6.15,-0.22999999999999954,0.8799999999999999,0.6299999999999999
2022-10-16,5.9,3.35,6.15,6.15,2.5500000000000003,5.89,6.7,6.4,6.03,0.010000000000000675,0.7999999999999998,0.6699999999999999
2022-10-17,5.9,3.35,6.15,6.15,2.5500000000000003,6.17,7.0,6.7,5.93,-0.2699999999999996,1.0999999999999996,1.0700000000000003
2022-10-18,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,6.5,6.79,5.99,-0.05999999999999961,0.5999999999999996,0.5099999999999998
2022-10-19,5.9,3.35,6.15,6.15,2.5500000000000003,5.95,6.95,6.43,5.98,-0.04999999999999982,1.0499999999999998,0.9699999999999998
2022-10-20,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.85,6.54,5.83,-0.08000000000000007,0.9499999999999993,1.0199999999999996
2022-10-21,5.9,3.35,6.15,6.15,2.5500000000000003,6.01,6.91,6.55,6.01,-0.10999999999999943,1.0099999999999998,0.9000000000000004
2022-10-22,5.9,3.35,6.15,6.15,2.5500000000000003,5.9,6.75,6.48,6.01,0.0,0.8499999999999996,0.7400000000000002
2022-10-23,5.9,3.35,6.15,6.15,2.5500000000000003,6.0,6.85,6.68,6.01,-0.09999999999999964,0.9499999999999993,0.8399999999999999
2022-10-24,5.9,3.35,6.15,6.15,2.5500000000000003,6.03,6.6,6.55,5.91,-0.1299999999999999,0.6999999999999993,0.6899999999999995
2022-10-25,5.9,3.35,6.15,6.15,2.5500000000000003,5.97,6.69,6.43,5.79,-0.0699999999999994,0.79,0.9000000000000004
2022-10-26,5.9,3.35,6.15,6.15,2.5500000000000003,5.93,6.78,6.39,5.95,-0.02999999999999936,0.8799999999999999,0.8300000000000001
2022-10-27,5.9,3.35,6.15,6.15,2.5500000000000003,6.19,6.9,6.75,5.98,-0.29000000000000004,1.0,0.9199999999999999
2022-10-28,5.9,3.35,6.15,6.15,2.5500000000000003,6.12,6.64,6.47,5.73,-0.21999999999999975,0.7399999999999993,0.9099999999999993
2022-10-29,5.9,3.35,6.15,6.15,2.5500000000000003,6.12,6.98,6.48,5.93,-0.21999999999999975,1.08,1.0500000000000007
2022-10-30,5.9,3.35,6.15,6.15,2.5500000000000003,5.92,6.81,6.68,5.81,-0.019999999999999574,0.9099999999999993,1.0
2022-10-31,5.9,3.35,6.15,6.15,2.5500000000000003,6.04,6.71,6.56,5.99,-0.13999999999999968,0.8099999999999996,0.7199999999999998
2022-11-01,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.73,6.52,6.03,-0.08000000000000007,0.8300000000000001,0.7000000000000002
2022-11-02,5.9,3.35,6.15,6.15,2.5500000000000003,6.04,6.78,6.4,5.92,-0.13999999999999968,0.8799999999999999,0.8600000000000003
2022-11-03,5.9,3.35,6.15,6.15,2.5500000000000003,6.09,6.76,6.63,6.09,-0.1899999999999995,0.8599999999999994,0.6699999999999999
2022-11-04,5.9,3.35,6.15,6.15,2.5500000000000003,6.1,6.76,6.49,5.75,-0.1999999999999993,0.8599999999999994,1.0099999999999998
2022-11-05,5.9,3.35,6.15,6.15,2.5500000000000003,5.98,6.7,6.6,5.94,-0.08000000000000007,0.7999999999999998,0.7599999999999998
2022-11-06,5.9,3.35,6.15,6.15,2.5500000000000003,5.97,6.48,6.44,5.99,-0.0699999999999994,0.5800000000000001,0.4900000000000002
2022-11-07,5.9,3.35,6.15,6.15,2.5500000000000003,6.17,6.74,6.59,6.03,-0.2699999999999996,0.8399999999999999,0.71
2022-11-08,5.9,3.35,6.15,6.15,2.5500000000000003,5.92,6.81,6.46,6.02,-0.019999999999999574,0.9099999999999993,0.79
2022-11-09,5.9,3.35,6.15,6.15,2.5500000000000003,6.02,6.79,6.46,6.01,-0.11999999999999922,0.8899999999999997,0.7800000000000002
2022-11-10,5.9,3.35,6.15,6.15,2.5500000000000003,6.21,6.6,6.51,5.97,-0.3099999999999996,0.6999999999999993,0.6299999999999999
2022-11-11,5.9,3.35,6.15,6.15,2.5500000000000003,6.08,6.67,6.21,6.06,-0.17999999999999972,0.7699999999999996,0.6100000000000003
2022-11-12,5.9,3.35,6.15,6.15,2.5500000000000003,6.08,6.49,6.48,6.08,-0.17999999999999972,0.5899999999999999,0.41000000000000014
2022-11-13,5.9,3.35,6.15,6.15,2.5500000000000003,6.14,6.89,6.53,5.96,-0.23999999999999932,0.9899999999999993,0.9299999999999997
2022-11-14,5.9,3.35,6.15,6.15,2.5500000000000003,5.99,6.92,6.44,5.89,-0.08999999999999986,1.0199999999999996,1.0300000000000002
2022-11-15,5.9,3.35,6.15,6.15,2.5500000000000003,6.1,6.74,6.72,5.9,-0.1999999999999993,0.8399999999999999,0.8399999999999999
2022-11-16,5.9,3.35,6.15,6.15,2.5500000000000003,5.99,6.61,6.55,5.83,-0.08999999999999986,0.71,0.7800000000000002
2022-11-17,5.9,3.35,6.15,6.15,2.5500000000000003,5.95,6.53,6.63,6.01,-0.04999999999999982,0.6299999999999999,0.5200000000000005
2022-11-18,5.9,3.35,6.15,6.15,2.5500000000000003,5.83,6.95,6.85,5.95,0.07000000000000028,1.0499999999999998,1.0
2022-11-19,5.9,3.35,6.15,6.15,2.5500000000000003,5.94,7.17,6.39,5.95,-0.040000000000000036,1.2699999999999996,1.2199999999999998
2022-11-20,5.9,3.35,6.15,6.15,2.5500000000000003,6.02,6.95,6.59,5.91,-0.11999999999999922,1.0499999999999998,1.04
2022-11-21,5.9,3.35,6.15,6.15,2.5500000000000003,5.9,6.7,6.43,5.95,0.0,0.7999999999999998,0.75
2022-11-22,5.9,3.35,6.15,6.15,2.5500000000000003,5.94,6.53,6.7,5.91,-0.040000000000000036,0.6299999999999999,0.6200000000000001
2022-11-23,5.9,3.35,6.15,6.15,2.5500000000000003,5.87,6.72,6.56,5.81,0.03000000000000025,0.8199999999999994,0.9100000000000001
2022-11-24,5.9,3.35,6.15,6.15,2.5500000000000003,6.03,6.59,6.76,5.99,-0.1299999999999999,0.6899999999999995,0.5999999999999996
2022-11-25,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,6.64,6.54,6.0,-0.05999999999999961,0.7399999999999993,0.6399999999999997
2022-11-26,5.9,3.35,6.15,6.15,2.5500000000000003,6.0,6.72,6.56,5.9,-0.09999999999999964,0.8199999999999994,0.8199999999999994
2022-11-27,5.9,3.35,6.15,6.15,2.5500000000000003,5.97,6.44,6.67,5.97,-0.0699999999999994,0.54,0.47000000000000064
2022-11-28,5.9,3.35,6.15,6.15,2.5500000000000003,5.92,7.03,6.56,5.87,-0.019999999999999574,1.13,1.1600000000000001
2022-11-29,5.9,3.35,6.15,6.15,2.5500000000000003,6.09,6.81,6.6,5.92,-0.1899999999999995,0.9099999999999993,0.8899999999999997
2022-11-30,5.9,3.35,6.15,6.15,2.5500000000000003,6.05,6.71,6.62,5.8,-0.14999999999999947,0.8099999999999996,0.9100000000000001
2022-12-01,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,7.01,6.46,5.9,-0.05999999999999961,1.1099999999999994,1.1099999999999994
2022-12-02,5.9,3.35,6.15,6.15,2.5500000000000003,5.96,6.57,6.29,5.93,-0.05999999999999961,0.6699999999999999,0.6400000000000006
2022-12-03,5.9,3.35,6.15,6.15,2.5500000000000003,6.01,6.74,6.53,5.95,-0.10999999999999943,0.8399999999999999,0.79
2022-12-04,5.9,3.35,6.15,6.15,2.5500000000000003,6.1,6.72,6.48,5.93,-0.1999999999999993,0.8199999999999994,0.79
